Source_Object_Type,Source_Object,Azure_PostgreSQL_Object_Type,Azure_PostgreSQL_Object,Status,Action_Required,Error_Message
PROCEDURE,CONTOSO.PKG_ORDER_MGMT.cancel_order,FUNCTION,contoso.pkg_order_mgmt$cancel_order(),Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
PROCEDURE,CONTOSO.PKG_ORDER_MGMT.check_channel,FUNCTION,contoso.pkg_order_mgmt$check_channel(),Converted,no,
PROCEDURE,CONTOSO.PKG_ORDER_MGMT.check_stock,FUNCTION,contoso.pkg_order_mgmt$check_stock(),Converted,no,
FUNCTION,CONTOSO.PKG_ORDER_MGMT.line_price,FUNCTION,contoso.pkg_order_mgmt$line_price(),Converted,no,
FUNCTION,CONTOSO.PKG_ORDER_MGMT.order_value,FUNCTION,contoso.pkg_order_mgmt$order_value(),Converted,yes,
PROCEDURE,CONTOSO.PKG_ORDER_MGMT.place_order,FUNCTION,contoso.pkg_order_mgmt$place_order(),Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
PROCEDURE,CONTOSO.PKG_ORDER_MGMT.validate_basket,,,Not-Converted,yes,Include this object in a new conversion run. The object was not converted. It was also left out of the current run and is not included in the deployment script. Include it in a subsequent run or implement and deploy it separately after testing. Reference: CVT-345
PACKAGE_BODY,CONTOSO.PKG_PRICING,PACKAGE_BODY,contoso.pkg_pricing,Converted,no,"Verify the related object. Azure PostgreSQL code was generated for this object, but this type of object does not get its own entry in the deployment script. Confirm that its behavior is present in the related object and test that object with representative data. Reference: CVT-121"
PACKAGE_STATE,CONTOSO.PKG_PRICING.__state__,FUNCTION,contoso.pkg_pricing$e_no_price_found(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_PRICING.__state__,FUNCTION,contoso.pkg_pricing$g_cache_hits$get(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_PRICING.__state__,FUNCTION,contoso.pkg_pricing$g_cache_hits$set(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_PRICING.__state__,FUNCTION,contoso.pkg_pricing$g_cache_misses$get(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_PRICING.__state__,FUNCTION,contoso.pkg_pricing$g_cache_misses$set(),Converted,no,
FUNCTION,CONTOSO.PKG_PRICING.cached_base_price,FUNCTION,contoso.pkg_pricing$cached_base_price(),Converted,yes,
FUNCTION,CONTOSO.PKG_PRICING.country_for_store,FUNCTION,contoso.pkg_pricing$country_for_store(),Converted,yes,
FUNCTION,CONTOSO.PKG_PRICING.effective_price,FUNCTION,contoso.pkg_pricing$effective_price(),Converted,yes,
FUNCTION,CONTOSO.PKG_PRICING.pick_winning_price,FUNCTION,contoso.pkg_pricing$pick_winning_price(),Converted,yes,
PROCEDURE,CONTOSO.PKG_PRICING.reset_cache,PROCEDURE,contoso.pkg_pricing$reset_cache(),Converted,no,
PROCEDURE,CONTOSO.PKG_PRICING.resolve_prices,FUNCTION,contoso.pkg_pricing$resolve_prices(),Converted,yes,
PACKAGE_BODY,CONTOSO.PKG_PURCHASING,PACKAGE_BODY,contoso.pkg_purchasing,Converted,no,"Verify the related object. Azure PostgreSQL code was generated for this object, but this type of object does not get its own entry in the deployment script. Confirm that its behavior is present in the related object and test that object with representative data. Reference: CVT-121"
PACKAGE_STATE,CONTOSO.PKG_PURCHASING.__state__,FUNCTION,contoso.pkg_purchasing$e_po_already_sent(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_PURCHASING.__state__,FUNCTION,contoso.pkg_purchasing$e_po_not_approved(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_PURCHASING.__state__,FUNCTION,contoso.pkg_purchasing$e_supplier_not_approved(),Converted,no,
PROCEDURE,CONTOSO.PKG_PURCHASING.add_po_line,PROCEDURE,contoso.pkg_purchasing$add_po_line(),Converted,no,
PROCEDURE,CONTOSO.PKG_PURCHASING.approve_po,PROCEDURE,contoso.pkg_purchasing$approve_po(),Not-Converted,yes,"Implement this object manually. Deployable Azure PostgreSQL code could not be generated, so the object is not included in the deployment script. Correct the Oracle source and run conversion again, or implement the Azure PostgreSQL code manually, test it, and deploy it separately. Reference: CVT-364"
PROCEDURE,CONTOSO.PKG_PURCHASING.cancel_po,FUNCTION,contoso.pkg_purchasing$cancel_po(),Converted,yes,
PROCEDURE,CONTOSO.PKG_PURCHASING.create_po,PROCEDURE,contoso.pkg_purchasing$create_po(),Not-Converted,yes,"Implement this object manually. Deployable Azure PostgreSQL code could not be generated, so the object is not included in the deployment script. Correct the Oracle source and run conversion again, or implement the Azure PostgreSQL code manually, test it, and deploy it separately. Reference: CVT-364"
FUNCTION,CONTOSO.PKG_PURCHASING.po_total,FUNCTION,contoso.pkg_purchasing$po_total(),Converted,yes,
PROCEDURE,CONTOSO.PKG_PURCHASING.rebuild_index,FUNCTION,contoso.pkg_purchasing$rebuild_index(),Converted,yes,
PROCEDURE,CONTOSO.PKG_PURCHASING.send_po,PROCEDURE,contoso.pkg_purchasing$send_po(),Not-Converted,yes,"Implement this object manually. Deployable Azure PostgreSQL code could not be generated, so the object is not included in the deployment script. Correct the Oracle source and run conversion again, or implement the Azure PostgreSQL code manually, test it, and deploy it separately. Reference: CVT-364"
PACKAGE_BODY,CONTOSO.PKG_RECEIVING,PACKAGE_BODY,contoso.pkg_receiving,Not-Converted,yes,"Verify that the functionality is present. Deployable Azure PostgreSQL code could not be generated for this object, and it has no separate entry in the deployment script. Check whether the related object contains its functionality; if it does not, implement the missing Azure PostgreSQL behavior, test it, and deploy it separately. Reference: CVT-124"
PACKAGE_STATE,CONTOSO.PKG_RECEIVING.__state__,DOMAIN,contoso.pkg_receiving$t_receipt_tab,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
PACKAGE_STATE,CONTOSO.PKG_RECEIVING.__state__,FUNCTION,contoso.pkg_receiving$e_over_delivery(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
PACKAGE_STATE,CONTOSO.PKG_RECEIVING.__state__,TYPE,contoso.pkg_receiving$t_receipt_rec,Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
PROCEDURE,CONTOSO.PKG_RECEIVING.close_po_if_complete,FUNCTION,contoso.pkg_receiving$close_po_if_complete(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
PROCEDURE,CONTOSO.PKG_RECEIVING.post_receipts,FUNCTION,contoso.pkg_receiving$post_receipts(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
FUNCTION,CONTOSO.PKG_RECEIVING.tolerance_pct,FUNCTION,contoso.pkg_receiving$tolerance_pct(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
PACKAGE_BODY,CONTOSO.PKG_REPORTING,PACKAGE_BODY,contoso.pkg_reporting,Not-Converted,no,Review the incomplete package members. Some package members were converted and others were not; the package itself has no separate deployment entry. Review the member routines listed under this package. Each member that needs work is listed with its own reference. Reference: CVT-127
PACKAGE_STATE,CONTOSO.PKG_REPORTING.__state__,DOMAIN,contoso.pkg_reporting$t_store_day_tab,Converted,no,
PACKAGE_STATE,CONTOSO.PKG_REPORTING.__state__,TYPE,contoso.pkg_reporting$t_store_day_rec,Converted,no,
FUNCTION,CONTOSO.PKG_REPORTING.busy_store_ids,FUNCTION,contoso.pkg_reporting$busy_store_ids(),Converted,yes,
FUNCTION,CONTOSO.PKG_REPORTING.legacy_customer_orders,FUNCTION,contoso.pkg_reporting$legacy_customer_orders(),Converted,yes,
FUNCTION,CONTOSO.PKG_REPORTING.open_category_rollup,FUNCTION,contoso.pkg_reporting$open_category_rollup(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
FUNCTION,CONTOSO.PKG_REPORTING.open_sales_cursor,FUNCTION,contoso.pkg_reporting$open_sales_cursor(),Converted,yes,
PROCEDURE,CONTOSO.PKG_REPORTING.print_top_stores,FUNCTION,contoso.pkg_reporting$print_top_stores(),Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
FUNCTION,CONTOSO.PKG_REPORTING.store_day_summary,FUNCTION,contoso.pkg_reporting$store_day_summary(),Converted,yes,
PACKAGE_BODY,CONTOSO.PKG_UTILS,PACKAGE_BODY,contoso.pkg_utils,Not-Converted,no,Review the incomplete package members. Some package members were converted and others were not; the package itself has no separate deployment entry. Review the member routines listed under this package. Each member that needs work is listed with its own reference. Reference: CVT-127
PACKAGE_STATE,CONTOSO.PKG_UTILS.__state__,FUNCTION,contoso.pkg_utils$g_call_count$get(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_UTILS.__state__,FUNCTION,contoso.pkg_utils$g_call_count$set(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_UTILS.__state__,FUNCTION,contoso.pkg_utils$g_fallback_base$get(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_UTILS.__state__,FUNCTION,contoso.pkg_utils$g_fallback_base$set(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_UTILS.__state__,FUNCTION,contoso.pkg_utils$g_fallback_seq$get(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_UTILS.__state__,FUNCTION,contoso.pkg_utils$g_fallback_seq$set(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_UTILS.__state__,FUNCTION,contoso.pkg_utils$g_nls_numeric$get(),Converted,no,
PACKAGE_STATE,CONTOSO.PKG_UTILS.__state__,FUNCTION,contoso.pkg_utils$g_nls_numeric$set(),Converted,no,
PROCEDURE,CONTOSO.PKG_UTILS.describe_store,FUNCTION,contoso.pkg_utils$describe_store(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
FUNCTION,CONTOSO.PKG_UTILS.long_notes_to_clob,FUNCTION,contoso.pkg_utils$long_notes_to_clob(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
FUNCTION,CONTOSO.PKG_UTILS.next_id,FUNCTION,contoso.pkg_utils$next_id(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
FUNCTION,CONTOSO.PKG_UTILS.normalise_text,FUNCTION,contoso.pkg_utils$normalise_text(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
PROCEDURE,CONTOSO.PKG_UTILS.set_numeric_characters,FUNCTION,contoso.pkg_utils$set_numeric_characters(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
FUNCTION,CONTOSO.PKG_UTILS.store_label,FUNCTION,contoso.pkg_utils$store_label(),Not-Converted,yes,"Review and correct the generated code. Best-effort Azure PostgreSQL code was generated, but it is not included in the deployment script and its behavior is unverified. Compare it with the source, correct it, and test it before deploying separately. Reference: CVT-366"
FUNCTION,CONTOSO.PKG_UTILS.to_display,FUNCTION,contoso.pkg_utils$to_display(p_value boolean),Not-Converted,yes,"Convert the required dependency and review the generated code. Best-effort Azure PostgreSQL code was generated, but this object depends on a temporary version of the required dependency and is not included in the deployment script. Convert the dependency, then run conversion again and confirm inclusion or correct the Azure PostgreSQL code, test it, and deploy it separately. Running conversion again replaces any edits you make to the generated code. Reference: CVT-246"
FUNCTION,CONTOSO.PKG_UTILS.to_display,FUNCTION,contoso.pkg_utils$to_display(p_value varchar),Not-Converted,yes,"Convert the required dependency first. Azure PostgreSQL code passed the compilation check, but this object is not included in the deployment script because it depends on a temporary version of the required dependency. Convert the dependency, then run conversion again and confirm that this object is included. Reference: CVT-242"
